classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
LR,5,CiFRUS (train/test),0.797099,0.797565,0.437706,0.712372,0.442030
LR,5,CiFRUS (balanced-train/test),0.800962,0.778146,0.459950,0.734103,0.461451
LR,6,Baseline,0.790625,0.800618,0.459615,0.725064,0.461763
LR,6,ROS,0.789760,0.788961,0.470468,0.736923,0.470718
LR,6,RUS,0.784792,0.758503,0.435668,0.724872,0.440197
LR,6,SMOTE,0.786426,0.768730,0.422618,0.713205,0.422967
LR,6,Borderline-SMOTE,0.792196,0.763333,0.429719,0.719487,0.431729
LR,6,SVM-SMOTE,0.793942,0.767974,0.423643,0.714103,0.424146
LR,6,ADASYN,0.789199,0.761269,0.426207,0.717885,0.428368
LR,6,G-SMOTE,0.787708,0.780800,0.437444,0.718526,0.437448
LR,6,CiFRUS (train),0.792660,0.794349,0.456220,0.725449,0.456886
LR,6,CiFRUS (train/test),0.799984,0.803681,0.461336,0.724872,0.464573
LR,6,CiFRUS (balanced-train/test),0.799840,0.775041,0.445414,0.725705,0.446238
LR,7,Baseline,0.792692,0.800613,0.452920,0.720769,0.456097
LR,7,ROS,0.794679,0.780488,0.450591,0.727115,0.450894
LR,7,RUS,0.785769,0.747475,0.400749,0.705769,0.403659
LR,7,SMOTE,0.789391,0.767213,0.424664,0.715000,0.425349
LR,7,Borderline-SMOTE,0.787756,0.761269,0.426207,0.717885,0.428368
LR,7,SVM-SMOTE,0.795785,0.768977,0.434772,0.720897,0.435924
LR,7,ADASYN,0.791026,0.755481,0.421230,0.716474,0.424492
LR,7,G-SMOTE,0.792804,0.771930,0.411750,0.705321,0.411781
LR,7,CiFRUS (train),0.796394,0.788644,0.445278,0.720641,0.445660
LR,7,CiFRUS (train/test),0.813654,0.802450,0.456628,0.722372,0.460073
LR,7,CiFRUS (balanced-train/test),0.809022,0.767710,0.430231,0.718397,0.431250
LR,8,Baseline,0.792837,0.798752,0.462570,0.727756,0.463734
LR,8,ROS,0.793301,0.761905,0.413030,0.709295,0.413793
LR,8,RUS,0.784824,0.740614,0.396975,0.705256,0.401564
LR,8,SMOTE,0.789375,0.762852,0.424185,0.716090,0.425710
LR,8,Borderline-SMOTE,0.789423,0.765677,0.426697,0.716795,0.427828
LR,8,SVM-SMOTE,0.795064,0.777778,0.447996,0.726410,0.448528
LR,8,ADASYN,0.794247,0.757576,0.424719,0.718077,0.427803
LR,8,G-SMOTE,0.792644,0.787200,0.453869,0.726731,0.453873
LR,8,CiFRUS (train),0.800929,0.795597,0.460861,0.727949,0.461432
LR,8,CiFRUS (train/test),0.810625,0.806748,0.469753,0.728974,0.473048
LR,8,CiFRUS (balanced-train/test),0.809167,0.758148,0.442068,0.729167,0.448003
LR,9,Baseline,0.788189,0.792627,0.432400,0.710962,0.435214
LR,9,ROS,0.787516,0.770492,0.432768,0.719103,0.433466
LR,9,RUS,0.785449,0.744501,0.398331,0.705064,0.401820
LR,9,SMOTE,0.785176,0.753670,0.386568,0.695192,0.386955
LR,9,Borderline-SMOTE,0.784022,0.759536,0.416132,0.711987,0.417628
LR,9,SVM-SMOTE,0.789375,0.775444,0.432291,0.717115,0.432381
LR,9,ADASYN,0.784824,0.754591,0.410157,0.709679,0.412236
LR,9,G-SMOTE,0.786266,0.770206,0.401368,0.699423,0.401535
LR,9,CiFRUS (train),0.791763,0.775316,0.413223,0.705128,0.413449
LR,9,CiFRUS (train/test),0.800609,0.800000,0.447184,0.717372,0.451061
LR,9,CiFRUS (balanced-train/test),0.793766,0.756667,0.413655,0.711282,0.415590
MLP,0,Baseline,0.825641,0.815873,0.521526,0.759359,0.521686
MLP,0,ROS,0.822604,0.815873,0.521526,0.759359,0.521686
MLP,0,RUS,0.821394,0.787980,0.490408,0.750705,0.492894
MLP,0,SMOTE,0.821939,0.810811,0.509594,0.753654,0.509703
MLP,0,Borderline-SMOTE,0.823910,0.806349,0.496778,0.747051,0.496930
MLP,0,SVM-SMOTE,0.823405,0.810127,0.504132,0.750256,0.504408
MLP,0,ADASYN,0.817692,0.803797,0.487603,0.742051,0.487870
MLP,0,G-SMOTE,0.823237,0.806452,0.509453,0.755641,0.509521
MLP,0,CiFRUS (train),0.840649,0.830482,0.545063,0.767885,0.546785
MLP,0,CiFRUS (train/test),0.843862,0.835913,0.556369,0.772692,0.558743
MLP,0,CiFRUS (balanced-train/test),0.855369,0.839623,0.576983,0.785385,0.577699
MLP,1,Baseline,0.826090,0.818620,0.536826,0.768654,0.536830
MLP,1,ROS,0.826683,0.827044,0.543805,0.768974,0.544480
MLP,1,RUS,0.806154,0.787375,0.485039,0.747308,0.486950
MLP,1,SMOTE,0.826939,0.823529,0.542563,0.770064,0.542678
MLP,1,Borderline-SMOTE,0.818181,0.813772,0.505133,0.749167,0.506119
MLP,1,SVM-SMOTE,0.824351,0.810897,0.515897,0.757949,0.515897
MLP,1,ADASYN,0.819479,0.815287,0.522388,0.760256,0.522459
MLP,1,G-SMOTE,0.826002,0.808307,0.506807,0.752949,0.506824
MLP,1,CiFRUS (train),0.836450,0.822967,0.543386,0.770962,0.543427
MLP,1,CiFRUS (train/test),0.845296,0.825746,0.539240,0.766474,0.540027
MLP,1,CiFRUS (balanced-train/test),0.846250,0.808847,0.499548,0.747756,0.499894
MLP,2,Baseline,0.813638,0.817891,0.531467,0.765256,0.531485
MLP,2,ROS,0.815168,0.818898,0.523501,0.759167,0.524046
